*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.4.3c (Modded)
*Date=21:16:00
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
254;;;44.2976;-82.855;0;Bottom;Copper Fill15
255;;THT;7.3962;-26.747;0;Bottom;J51
256;;;56.2229;-84.887;0;Bottom;Copper Fill534
257;;;8.6868;-51.5114;0;Bottom;Copper Fill56
258;;;29.4132;-35.0395;0;Bottom;Copper Fill230
259;;;34.29;-67.996;0;Bottom;Copper Fill356
260;;;21.3614;-13.4114;0;Bottom;Copper Fill130
261;;3 mm [THT];63.3322;-53.4168;90;Bottom;LED6
262;;;65.7733;-42.5706;0;Bottom;Copper Fill547
263;;;79.7052;-94.8438;0;Bottom;Copper Fill323
264;;;80.3529;-9.8046;0;Bottom;Copper Fill486
265;;;21.3614;-38.8114;0;Bottom;Copper Fill405
266;;;59.8678;-81.0262;0;Bottom;Copper Fill17
267;;;49.4284;-21.5648;0;Bottom;Copper Fill116
268;;;94.3229;-11.4048;0;Bottom;Copper Fill482
269;;THT;15.0162;-34.367;0;Bottom;J10
270;470;THT;58.8312;-22.302;-90;Bottom;R6
271;;THT;9.9362;-31.827;0;Bottom;J40
272;;;98.1329;-53.3148;0;Bottom;Copper Fill288
273;;;43.9928;-90.9068;0;Bottom;Copper Fill6
274;;;50.6476;-75.0699;0;Bottom;Copper Fill189
275;;;64.008;-76.3399;0;Bottom;Copper Fill140
276;;;89.9463;-79.4519;0;Bottom;Hole7
277;;;92.4433;-94.6152;0;Bottom;Copper Fill563
278;;THT;9.9362;-39.447;-90;Bottom;J70
279;;;40.3733;-92.0752;0;Bottom;Copper Fill487
280;100k;THT;86.1362;-36.907;180;Bottom;R38
281;;;61.1632;-21.0695;0;Bottom;Copper Fill255
282;1k;THT;86.1362;-41.987;180;Bottom;R30
283;;;95.0214;-75.6414;0;Bottom;Copper Fill346
284;;;21.3614;-15.9514;0;Bottom;Copper Fill441
285;;THT;4.8562;-14.047;0;Bottom;J57
286;;;21.3614;-38.8114;0;Bottom;Copper Fill83
287;;;85.979;-19.8122;0;Bottom;Copper Fill438
288;;;32.8676;-37.5795;0;Bottom;Copper Fill163
289;;;54.0258;-37.643;0;Bottom;Copper Fill81
290;;;39.1033;-20.9552;0;Bottom;Copper Fill282
291;;;39.878;-42.0499;0;Bottom;Copper Fill574
292;;;39.878;-91.5799;0;Bottom;Copper Fill489
293;;;59.1312;-78.1814;0;Bottom;Copper Fill25
294;;;95.0214;-52.7814;0;Bottom;Copper Fill379
295;;;93.5736;-93.4595;0;Bottom;Copper Fill565
296;;;87.4014;-30.15;0;Bottom;Copper Fill105
297;;;71.9582;-20.4599;0;Bottom;Copper Fill576
298;;;78.1812;-82.0422;0;Bottom;Copper Fill342
299;;;15.6337;-56.5152;0;Bottom;Copper Fill496
300;;;42.9561;-41.352;0;Bottom;Via11
301;;;95.0214;-70.5614;0;Bottom;Copper Fill38
302;;THT;12.4762;-26.747;0;Bottom;J27
303;;;96.3676;-33.1599;0;Bottom;Copper Fill521
304;;;48.1076;-45.1995;0;Bottom;Copper Fill153
305;;3 mm [THT];63.9672;-43.2568;90;Bottom;LED7
306;;;95.3262;-33.4266;0;Bottom;Copper Fill97
307;;;15.6337;-55.5246;0;Bottom;Copper Fill497
308;;;93.8276;-10.9095;0;Bottom;Copper Fill170
309;;;97.2058;-29.4388;0;Bottom;Copper Fill106
310;;;17.5768;-33.198;0;Bottom;Copper Fill79
311;;;32.2834;-59.1314;0;Bottom;Copper Fill44
312;;SO16;82.3262;-69.927;90;Bottom;DRV8825
313;680;THT;22.6362;-82.627;180;Bottom;R18
314;;;70.1929;-93.1928;0;Bottom;Copper Fill261
315;1k;THT;49.9412;-71.832;90;Bottom;R50
316;;;3.5941;-88.7478;0;Bottom;Copper Fill529
317;;;34.7011;-93.4221;0;Bottom;Via47
318;;;92.8438;-18.5163;-90;Bottom;TXT4
319;;;23.4442;-14.7195;0;Bottom;Copper Fill522
320;;;94.3911;-10.8721;0;Bottom;Via25
321;;;19.3929;-73.3046;0;Bottom;Copper Fill598
322;;;56.7182;-75.0699;0;Bottom;Copper Fill292
323;;;56.4134;-94.0564;0;Bottom;Copper Fill5
324;10µF;200 mil [THT, tantalum];81.6912;-88.342;-90;Bottom;C16
325;;;2.5908;-83.9599;0;Bottom;Copper Fill539
326;;THT;9.9362;-34.367;0;Bottom;J41
327;0.1µF;200 mil [THT, multilayer];31.5262;-9.60196;180;Bottom;C1
328;;;65.7733;-26.9496;0;Bottom;Copper Fill566
329;;;77.978;-94.7295;0;Bottom;Copper Fill287
330;;;44.1833;-20.2948;0;Bottom;Copper Fill568
331;;;4.6736;-67.4499;0;Bottom;Copper Fill146
332;;THT;9.9362;-11.507;0;Bottom;J37
333;;;31.4833;-9.1696;0;Bottom;Copper Fill148
334;;;79.1718;-58.1408;0;Bottom;Copper Fill45
335;;;55.6133;-19.3804;0;Bottom;Copper Fill236
336;;;95.0214;-47.7014;0;Bottom;Copper Fill64
337;;THT;15.0162;-21.667;0;Bottom;J15
338;1µF;200 mil [THT, multilayer];82.9612;-34.367;180;Bottom;C12
339;;;2.6416;-89.7003;0;Bottom;Copper Fill530
340;;;11.0744;-46.2536;0;Bottom;Copper Fill390
341;;;70.6601;-64.3677;0;Bottom;TXT1
342;;;56.9468;-36.246;0;Bottom;Copper Fill410
343;;;42.2529;-8.8648;0;Bottom;Copper Fill299
344;;;56.2229;-74.5746;0;Bottom;Copper Fill290
345;;;31.369;-64.6178;0;Bottom;Copper Fill345
346;;;67.818;-8.3695;0;Bottom;Copper Fill313
347;;300 mil [THT];77.8812;-88.3674;90;Bottom;D15
348;;;96.8629;-20.2948;0;Bottom;Copper Fill479
349;;;29.6164;-36.2714;0;Bottom;Copper Fill86
350;;THT;4.8562;-29.287;0;Bottom;J67
351;;;34.3916;-12.1922;0;Bottom;Copper Fill443
352;;;51.9684;-21.1584;0;Bottom;Copper Fill117
353;;;92.4433;-94.6152;0;Bottom;Copper Fill239
354;;;22.5933;-83.7948;0;Bottom;Copper Fill271
355;;;39.1033;-42.85;0;Bottom;Copper Fill256
356;;;73.3933;-62.8652;0;Bottom;Copper Fill237
357;;;16.2433;-44.0946;0;Bottom;Copper Fill178
358;;;21.3614;-21.0314;0;Bottom;Copper Fill436
359;;;72.7329;-37.7446;0;Bottom;Copper Fill470
360;;THT;4.8562;-26.747;0;Bottom;J63
361;;;16.2433;-45.0852;0;Bottom;Copper Fill177
362;;;87.1728;-14.0718;0;Bottom;Copper Fill134
363;;;97.2058;-29.4388;0;Bottom;Copper Fill419
364;;;89.9668;-77.1908;0;Bottom;Copper Fill344
365;;;47.9933;-31.7248;0;Bottom;Copper Fill319
366;;;92.202;-55.3468;0;Bottom;Copper Fill50
367;;;43.688;-33.3758;0;Bottom;Copper Fill411
368;;;16.7132;-44.5899;0;Bottom;Copper Fill495
369;;;88.6968;-67.0816;0;Bottom;Copper Fill360
370;;THT;9.9362;-8.96696;-90;Bottom;J66
371;;;54.483;-27.8386;0;Bottom;Copper Fill423
372;0.22µF;200 mil [THT, multilayer];96.2962;-25.477;90;Bottom;C24
373;;;78.3082;-15.3799;0;Bottom;Copper Fill196
374;1k;THT;47.4012;-71.832;90;Bottom;R57
375;;;96.8629;-19.3296;0;Bottom;Copper Fill480
376;;;34.0661;-41.352;0;Bottom;Via5
377;;;68.3133;-90.4496;0;Bottom;Copper Fill306
378;;;44.958;-21.0695;0;Bottom;Copper Fill569
379;;DIP (Dual Inline) [THT];74.0712;-55.957;180;Bottom;IC1
380;;THT;15.0162;-36.907;0;Bottom;J9
381;;THT;15.0162;-24.207;0;Bottom;J14
382;0.3µF;200 mil [THT, multilayer];9.9362;-42.622;0;Bottom;C18
383;;;79.1718;-55.6262;0;Bottom;Copper Fill374
384;;;15.748;-44.5899;0;Bottom;Copper Fill494
385;1k;THT;44.2262;-41.987;90;Bottom;R21
386;;;69.2658;-62.2556;0;Bottom;Copper Fill366
387;;;93.091;-6.0708;0;Bottom;Copper Fill137
388;;;3.2004;-35.9412;0;Bottom;Copper Fill89
389;;;21.3614;-28.6514;0;Bottom;Copper Fill422
390;;;88.6968;-70.8662;0;Bottom;Copper Fill351
391;;THT;12.4762;-24.207;0;Bottom;J24
392;;300 mil [THT];30.2562;-23.5466;-90;Bottom;D17
393;;;79.8068;-74.092;0;Bottom;Copper Fill31
394;0.22µF;200 mil [THT, multilayer];72.8012;-22.937;-90;Bottom;C10
395;;;56.3626;-83.363;0;Bottom;Copper Fill16
396;;;22.5933;-83.7948;0;Bottom;Copper Fill596
397;;;39.5732;-20.4599;0;Bottom;Copper Fill605
398;;;24.5411;-67.387;0;Bottom;Via34
399;;;98.6282;-52.8195;0;Bottom;Copper Fill612
400;;;81.1022;-50.216;0;Bottom;Copper Fill98
401;;;24.9682;-67.4499;0;Bottom;Copper Fill504
402;;;56.5658;-23.6222;0;Bottom;Copper Fill108
403;;;88.6761;-65.482;0;Bottom;Via41
404;;;4.2037;-67.9452;0;Bottom;Copper Fill143
405;;THT;4.8562;-16.587;0;Bottom;J58
406;;;41.7068;-68.504;0;Bottom;Copper Fill353
407;;THT;9.9362;-24.207;0;Bottom;J36
408;;;84.6582;-34.4299;0;Bottom;Copper Fill217
409;;;57.1754;-89.6495;0;Bottom;Copper Fill528
410;;;95.0214;-42.6214;0;Bottom;Copper Fill73
411;;;21.3614;-43.8914;0;Bottom;Copper Fill395
412;;;88.6333;-69.2152;0;Bottom;Copper Fill517
413;;;72.5932;-89.6495;0;Bottom;Copper Fill603
414;;;37.8714;-40.9704;0;Bottom;Copper Fill76
415;;;21.3614;-53.7974;0;Bottom;Copper Fill53
416;1k;THT;81.0562;-12.777;0;Bottom;R39
417;;;41.4782;-9.6395;0;Bottom;Copper Fill300
418;;THT;9.9362;-21.667;0;Bottom;J44
419;;;66.548;-26.1495;0;Bottom;Copper Fill243
420;1k;THT;85.5012;-54.052;180;Bottom;R23
421;1k;THT;84.8662;-5.79196;0;Bottom;R60
422;;;21.3614;-48.9714;0;Bottom;Copper Fill385
423;;;64.9732;-76.3399;0;Bottom;Copper Fill452
424;;;72.7329;-38.7352;0;Bottom;Copper Fill155
425;;;91.2876;-93.4595;0;Bottom;Copper Fill564
426;;;39.5732;-20.4599;0;Bottom;Copper Fill284
427;;;33.4311;-37.542;0;Bottom;Via7
428;;;49.5808;-94.158;0;Bottom;Copper Fill321
429;;;92.4814;-37.8716;0;Bottom;Copper Fill406
430;;;88.6761;-68.657;0;Bottom;Via40
431;;;48.3616;-71.5012;0;Bottom;Copper Fill350
432;;;34.4932;-86.4364;0;Bottom;Copper Fill329
433;;;9.144;-68.2754;0;Bottom;Copper Fill11
434;;;68.3133;-88.8748;0;Bottom;Copper Fill307
435;;;84.1629;-40.2846;0;Bottom;Copper Fill159
436;;;80.3529;-10.7952;0;Bottom;Copper Fill485
437;;;77.8129;-15.8752;0;Bottom;Copper Fill514
438;;;83.5152;-40.6402;0;Bottom;Copper Fill388
439;;;70.2611;-46.432;0;Bottom;Via3
440;;;29.3116;-45.9234;0;Bottom;Copper Fill382
441;;;94.3229;-10.4396;0;Bottom;Copper Fill483
442;;;86.2838;-61.646;0;Bottom;Copper Fill368
443;;;63.8429;-91.2116;0;Bottom;Copper Fill285
444;;;24.257;-9.2966;0;Bottom;Copper Fill446
445;;;40.3733;-91.0846;0;Bottom;Copper Fill173
446;;;21.3614;-26.1114;0;Bottom;Copper Fill429
447;;;73.2282;-44.5899;0;Bottom;Copper Fill491
448;;THT;7.3962;-34.367;0;Bottom;J53
449;;300 mil [THT];6.1008;-92.787;0;Bottom;D12
