*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.0.8 (Grounded)
*Date=14:52:36
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
437;;;25.8953;-76.6828;0;Bottom;Copper Fill493
438;;;10.9696;-41.2913;0;Bottom;Via120
439;;;65.532;-93.1039;0;Bottom;Copper Fill536
440;100k;0805 [SMD];88.0496;-50.8163;180;Top;R37
441;;;64.77;-48.438;0;Bottom;Copper Fill263
442;;;43.3197;-40.2592;0;Bottom;Copper Fill360
443;;;28.6004;-19.2915;0;Bottom;Copper Fill435
444;;;17.1704;-85.4839;0;Bottom;Copper Fill416
445;100k;0805 [SMD];36.6872;-66.9363;-90;Top;R55
446;;;21.082;-92.5959;0;Bottom;Copper Fill465
447;;;43.7896;-39.7639;0;Bottom;Copper Fill362
448;;;68.4371;-41.2913;0;Bottom;Via91
449;;;16.6497;-86.0046;0;Bottom;Copper Fill415
450;;;87.1093;-25.2986;0;Bottom;Copper Fill320
451;;;94.7928;-43.2056;0;Bottom;Copper Fill33
452;;;94.7928;-63.5256;0;Bottom;Copper Fill245
453;;;68.7832;-89.3955;0;Bottom;Copper Fill529
454;;;91.2241;-92.1768;0;Bottom;Copper Fill195
455;;;21.1074;-41.9102;0;Bottom;Copper Fill35
456;;;72.1741;-61.519;0;Bottom;Copper Fill156
457;;;54.7497;-38.9892;0;Bottom;Copper Fill322
458;;;94.7928;-55.9056;0;Bottom;Copper Fill20
459;;;4.2545;-91.6688;0;Bottom;Copper Fill461
460;;;81.0641;-38.9892;0;Bottom;Copper Fill377
461;;;94.7928;-63.5256;0;Bottom;Copper Fill13
462;;;47.625;-41.3387;0;Bottom;Copper Fill488
463;;;51.5493;-19.2788;0;Bottom;Copper Fill80
464;;;80.9498;-33.4139;0;Bottom;Copper Fill418
465;;;91.2241;-90.8306;0;Bottom;Copper Fill196
466;;;67.5386;-42.4944;0;Bottom;Copper Fill34
467;;;83.5152;-78.283;0;Bottom;Copper Fill218
468;;;55.2196;-38.4939;0;Bottom;Copper Fill75
469;;THT;43.9897;-87.0113;180;Bottom;J110
470;;;21.4249;-58.6488;0;Bottom;Copper Fill88
471;;THT;46.5297;-84.4713;90;Bottom;J124
472;;;66.4845;-92.1768;0;Bottom;Copper Fill535
473;;;41.5798;-22.2887;0;Bottom;Copper Fill142
474;;;86.614;-15.7736;0;Bottom;Copper Fill306
475;;;94.7928;-68.6056;0;Bottom;Copper Fill9
476;;;47.625;-41.3387;0;Bottom;Copper Fill186
477;;;50.3396;-9.85888;0;Bottom;Via82
478;;THT;56.6897;-81.9313;90;Bottom;J205
479;;THT;51.6097;-87.0113;90;Bottom;J143
480;;;51.435;-74.1174;0;Bottom;Copper Fill231
481;;;54.8894;-53.4291;0;Bottom;Copper Fill97
482;;;52.832;-59.8426;0;Bottom;Copper Fill229
483;1k;0805 [SMD];88.0496;-55.8963;180;Top;R24
484;;;60.4997;-87.3288;0;Bottom;HC-05
485;;;88.3412;-27.6862;0;Bottom;Copper Fill48
486;;;32.9946;-55.9691;0;Bottom;Copper Fill394
487;;;95.5294;-82.9439;0;Bottom;Copper Fill109
488;;;89.5096;-50.8891;0;Bottom;Copper Fill424
489;;;3.34982;-52.7213;0;Bottom;Hole2
490;;;59.6646;-18.7835;0;Bottom;Copper Fill392
491;;;50.2793;-10.4142;0;Bottom;Copper Fill132
492;;;54.3941;-52.9338;0;Bottom;Copper Fill95
493;;;73.4441;-64.9988;0;Bottom;Copper Fill398
494;;;4.2545;-86.284;0;Bottom;Copper Fill466
495;;;94.869;-28.6387;0;Bottom;Copper Fill318
496;;;59.817;-17.323;0;Bottom;Copper Fill290
497;;;32.8771;-16.5264;0;Bottom;Via128
498;;;81.5594;-66.0783;0;Bottom;Copper Fill355
499;;;39.497;-65.7735;0;Bottom;Copper Fill173
500;2.49k;0805 [SMD];64.3097;-82.3213;-90;Top;R61
501;;;94.7928;-45.7456;0;Bottom;Copper Fill262
502;1µF;0805 [SMD, multilayer];13.7546;-50.8163;0;Top;C20
503;;;76.4794;-23.2539;0;Bottom;Copper Fill367
504;;;49.367;-50.9814;0;Bottom;TXT11
505;0.22µF;0805 [SMD, multilayer];50.3397;-23.9013;-90;Top;C2
506;;;59.1693;-19.2788;0;Bottom;Copper Fill143
507;;;11.5824;-13.5638;0;Bottom;Copper Fill308
508;100k;0805 [SMD];53.8322;-66.9363;-90;Top;R56
509;;;95.1071;-82.8839;0;Bottom;Via58
510;;v18za2p;91.2972;-87.7662;-90;Bottom;U2
511;;;2.0193;-65.329;0;Bottom;Copper Fill76
512;;;46.1264;-9.195;0;Bottom;Copper Fill62
513;;THT;59.2297;-84.4713;90;Bottom;J174
514;;;20.9042;-59.1187;0;Bottom;Copper Fill89
515;;;77.4446;-57.2264;0;Bottom;Copper Fill250
516;2.2;0805 [SMD];67.5572;-43.5138;0;Top;R68
517;;THT;69.0722;-68.9138;0;Bottom;JP1
518;;;43.1038;-77.521;0;Bottom;Copper Fill222
519;;THT;56.6897;-84.4713;90;Bottom;J176
520;;;75.9841;-22.7586;0;Bottom;Copper Fill365
521;;;35.9804;-50.9814;0;Bottom;TXT11
522;;;23.3045;-64.8464;0;Bottom;Copper Fill478
523;;;27.5336;-19.2915;0;Bottom;Copper Fill434
524;;;89.1413;-35.738;0;Bottom;Copper Fill425
525;;;46.5328;-78.5116;0;Bottom;Copper Fill223
526;;;2.5146;-80.7087;0;Bottom;Copper Fill371
527;;;51.054;-18.7835;0;Bottom;Copper Fill332
528;;;52.8193;-22.4284;0;Bottom;Copper Fill491
529;;;57.9374;-93.269;0;Bottom;Copper Fill211
530;;;41.0845;-22.784;0;Bottom;Copper Fill139
531;;;88.3793;-47.8792;0;Bottom;Copper Fill91
532;;;71.0946;-69.0628;0;Bottom;Copper Fill242
533;;;43.3546;-39.7038;0;Bottom;Via62
534;;;12.0142;-34.0235;0;Bottom;Copper Fill515
535;;;37.6284;-84.8972;-90;Bottom;TXT11
536;;;39.37;-31.2422;0;Bottom;Copper Fill280
537;;;54.4671;-58.4363;0;Bottom;Via129
538;;;91.2622;-27.4068;0;Bottom;Copper Fill291
539;470;0805 [SMD];47.7997;-23.9013;-90;Top;R2
540;;;51.6096;-18.7489;0;Bottom;Via25
541;;THT;56.6897;-89.5513;90;Bottom;J177
542;;;43.3197;-40.2592;0;Bottom;Copper Fill110
543;;;4.2545;-84.4044;0;Bottom;Copper Fill467
544;;;40.5892;-22.2887;0;Bottom;Copper Fill388
545;2.2;0805 [SMD];67.5572;-53.3563;0;Top;R67
546;;0805 [SMD];62.7947;-53.3563;0;Top;LED2
547;0.1µF;0805 [SMD, multilayer];58.9847;-14.3037;180;Top;C5
548;;DIP (Dual Inline) [THT];80.1847;-40.0213;180;Bottom;IC2
549;;;59.1693;-19.2788;0;Bottom;Copper Fill390
550;;;62.0014;-55.0166;0;Bottom;Copper Fill249
551;;;21.082;-92.5959;0;Bottom;Copper Fill164
552;;;4.2545;-93.5484;0;Bottom;Copper Fill460
553;;;21.1074;-26.6702;0;Bottom;Copper Fill292
554;;;37.6158;-89.9093;-90;Bottom;TXT11
555;;;21.5646;-74.6635;0;Bottom;Copper Fill152
556;;;94.7928;-76.2256;0;Bottom;Copper Fill236
557;;;34.1472;-34.6238;0;Bottom;Via84
558;;;87.1728;-22.7332;0;Bottom;Copper Fill299
559;;;12.5349;-34.5188;0;Bottom;Copper Fill513
560;;;87.4141;-61.519;0;Bottom;Copper Fill180
561;;;38.6334;-88.6335;0;Bottom;Copper Fill485
562;;;84.1502;-76.1748;0;Bottom;Copper Fill3
563;;;21.5646;-74.6635;0;Bottom;Copper Fill397
564;;;8.7249;-38.786;0;Bottom;Copper Fill426
565;;THT;46.5297;-92.0913;90;Bottom;J79
566;;;46.2026;-17.6278;0;Bottom;Copper Fill305
567;;;33.3248;-16.5991;0;Bottom;Copper Fill138
568;;THT;61.7697;-87.0113;180;Bottom;J109
569;;;1.524;-64.8083;0;Bottom;Copper Fill78
570;;;57.8993;-70.536;0;Bottom;Copper Fill453
571;;;51.5493;-19.2788;0;Bottom;Copper Fill330
572;;;54.3941;-53.9244;0;Bottom;Copper Fill94
573;;;89.8144;-30.404;0;Bottom;Copper Fill287
574;;THT;59.2297;-89.5513;90;Bottom;J180
575;;;84.7344;-93.0023;0;Bottom;Copper Fill521
576;;;21.1074;-24.1048;0;Bottom;Copper Fill51
577;;;69.7484;-33.7187;0;Bottom;Copper Fill518
578;1µF;0805 [SMD, multilayer];79.4771;-33.3538;180;Top;C12
579;;;36.6871;-11.4464;0;Bottom;Via124
580;470;0805 [SMD];66.7771;-31.6713;180;Top;R8
581;;;84.5693;-21.768;0;Bottom;Copper Fill474
582;470;0805 [SMD];57.9597;-23.9013;-90;Top;R6
583;;;21.1328;-6.5026;0;Bottom;Copper Fill315
584;;;41.0845;-22.784;0;Bottom;Copper Fill386
585;;;53.8988;-58.5091;0;Bottom;Copper Fill350
586;;;21.1074;-31.7502;0;Bottom;Copper Fill281
587;100k;0805 [SMD];34.1472;-91.7012;-90;Top;R10
588;;;77.47;-39.9544;0;Bottom;Copper Fill272
589;;;14.5034;-68.0087;0;Bottom;Copper Fill484
590;;;21.4249;-59.614;0;Bottom;Copper Fill87
591;;;72.8345;-91.6688;0;Bottom;Copper Fill532
592;;;21.1074;-51.8416;0;Bottom;Copper Fill256
593;;;61.1886;-38.7987;0;Bottom;Copper Fill452
594;;;1.524;-80.7087;0;Bottom;Copper Fill122
595;;;94.7928;-38.1256;0;Bottom;Copper Fill274
596;;;43.6712;-44.2391;0;Bottom;TXT3
597;;;43.3197;-39.2686;0;Bottom;Copper Fill361
598;;;2.0193;-80.2388;0;Bottom;Copper Fill369
599;;;94.7928;-71.1456;0;Bottom;Copper Fill241
600;;;70.5993;-28.8038;0;Bottom;Copper Fill363
601;;;16.6497;-93.2944;0;Bottom;Copper Fill411
602;;;32.9946;-55.9691;0;Bottom;Copper Fill149
603;;;34.6456;-92.7483;0;Bottom;Copper Fill414
604;;;32.8549;-17.0944;0;Bottom;Copper Fill136
605;;;21.0693;-74.1936;0;Bottom;Copper Fill150
606;;;55.3593;-11.8112;0;Bottom;Copper Fill507
607;;;48.0822;-75.235;0;Bottom;Copper Fill230
608;;;46.7741;-42.1896;0;Bottom;Copper Fill487
609;;;90.9796;-31.4488;0;Bottom;Via117
610;;;14.351;-59.0806;0;Bottom;Copper Fill18
611;;;84.2645;-93.7008;0;Bottom;Copper Fill519
612;;;2.0796;-64.7863;0;Bottom;Via16
613;;;54.7497;-37.9986;0;Bottom;Copper Fill73
614;;THT;96.5677;-90.1582;0;Bottom;J3
615;;0805 [SMD];62.7947;-58.4363;0;Top;LED1
616;;;21.1074;-49.5302;0;Bottom;Copper Fill25
617;;;22.0345;-93.5484;0;Bottom;Copper Fill163
618;;;71.3994;-62.3191;0;Bottom;Copper Fill157
619;;;59.3335;-79.7762;0;Bottom;TXT11
620;;THT;54.1497;-89.5513;90;Bottom;J182
621;;;87.1697;-25.7338;0;Bottom;Via133
622;;DIP (Dual Inline) [THT];43.0372;-37.4813;180;Bottom;IC4
623;;;60.452;-14.3639;0;Bottom;Copper Fill409
624;;;50.3428;-21.7172;0;Bottom;Copper Fill296
625;;;24.2316;-65.7735;0;Bottom;Copper Fill480
626;3.9k;0805 [SMD];87.0971;-31.6713;180;Top;R7
627;;;12.1666;-53.4291;0;Bottom;Copper Fill445
628;;;21.0693;-74.1936;0;Bottom;Copper Fill395
629;;;43.3197;-39.2686;0;Bottom;Copper Fill111
630;;;97.2053;-13.0581;-90;Bottom;TXT4
631;;;21.1074;-21.5902;0;Bottom;Copper Fill297
632;;;55.2196;-38.4939;0;Bottom;Copper Fill325
633;100k;0805 [SMD];88.1947;-36.2113;180;Top;R38
634;;;59.8932;-33.7187;0;Bottom;Copper Fill497
635;;TO220 [THT];6.8422;-83.7547;180;Bottom;Q4
636;2.2;0805 [SMD];67.5572;-38.7513;0;Top;R69
637;;;97.3772;-18.4111;-90;Bottom;TXT4
638;;;49.0093;-64.8464;0;Bottom;Copper Fill176
639;;;80.6704;-93.1039;0;Bottom;Copper Fill527
640;;;41.0845;-21.7934;0;Bottom;Copper Fill387
641;;;47.7393;-28.8038;0;Bottom;Copper Fill372
642;;;61.1886;-61.6587;0;Bottom;Copper Fill402
643;;;97.2662;-94.8832;0;Bottom;TXT9
644;;THT;59.2297;-81.9313;90;Bottom;J114
645;;;61.7728;-78.8418;0;Bottom;Copper Fill219
646;;THT;59.2297;-87.0113;90;Bottom;J172
647;;;73.5171;-64.4688;0;Bottom;Via8
648;;;42.6593;-28.4482;0;Bottom;Copper Fill492
649;;;12.1666;-50.8891;0;Bottom;Copper Fill512
650;;;43.7487;-94.0332;0;Bottom;TXT11
651;;;24.2316;-65.7735;0;Bottom;Copper Fill178
652;;;79.5528;-30.5056;0;Bottom;Copper Fill284
653;;;21.082;-85.3315;0;Bottom;Copper Fill159
654;;;79.6036;-93.1039;0;Bottom;Copper Fill526
655;;;95.0341;-83.4392;0;Bottom;Copper Fill356
656;0.1µF;0805 [SMD, multilayer];55.4197;-13.2787;-90;Top;C3
657;;;97.2137;-85.1474;0;Bottom;TXT8
658;0.1µF;0805 [SMD, multilayer];69.3897;-88.3538;90;Top;C13
659;;;3.302;-85.3315;0;Bottom;Copper Fill167
660;100k;0805 [SMD];45.2597;-66.9363;-90;Top;R48
661;;;88.2396;-50.6224;0;Bottom;Copper Fill246
662;;;64.9986;-19.4439;0;Bottom;Copper Fill506
663;;;61.7093;-62.2048;0;Bottom;Copper Fill401
664;;;3.302;-85.3315;0;Bottom;Copper Fill468
665;;;94.7928;-43.2056;0;Bottom;Copper Fill266
666;1k;0805 [SMD];53.8322;-71.8438;90;Top;R58
667;;;87.4141;-63.0938;0;Bottom;Copper Fill481
668;;;21.1074;-26.721;0;Bottom;Copper Fill49
669;;;2.5146;-64.8083;0;Bottom;Copper Fill329
670;;;54.3941;-59.0044;0;Bottom;Copper Fill98
671;;;85.9028;-16.053;0;Bottom;Copper Fill58
672;;;88.8746;-47.3839;0;Bottom;Copper Fill345
673;;;77.47;-37.4906;0;Bottom;Copper Fill276
674;;;97.155;-91.8339;0;Bottom;Copper Fill483
675;;;89.662;-43.8787;0;Bottom;Copper Fill422
676;;;66.4845;-92.1768;0;Bottom;Copper Fill203
677;;;81.0641;-37.9986;0;Bottom;Copper Fill130
678;;;94.7928;-53.3656;0;Bottom;Copper Fill254
679;;;21.1074;-16.5102;0;Bottom;Copper Fill307
680;;;40.7416;-40.0052;0;Bottom;Copper Fill271
681;;;94.7928;-48.2856;0;Bottom;Copper Fill259
682;;;22.0345;-84.4044;0;Bottom;Copper Fill458
683;;;73.4441;-64.9988;0;Bottom;Copper Fill153
684;5V;TO220 [THT];83.9947;-84.7253;0;Bottom;U1
685;;;94.7928;-38.1256;0;Bottom;Copper Fill39
686;;;94.7928;-60.9856;0;Bottom;Copper Fill15
687;;;73.1774;-72.2124;0;Bottom;Copper Fill237
688;1k;0805 [SMD];88.1947;-38.7513;180;Top;R29
689;;;95.0341;-82.4486;0;Bottom;Copper Fill107
690;;;30.5816;-42.4944;0;Bottom;Copper Fill258
691;;;34.5948;-34.6839;0;Bottom;Copper Fill128
692;;;43.7896;-39.7639;0;Bottom;Copper Fill113
693;;;52.5621;-61.9288;0;Bottom;Via99
694;0.22µF;0805 [SMD, multilayer];52.8797;-23.9013;-90;Top;C4
695;;;54.2544;-38.4939;0;Bottom;Copper Fill74
696;;;32.8549;-17.0944;0;Bottom;Copper Fill383
697;;;36.6649;-65.456;0;Bottom;Copper Fill436
698;;;91.8972;-91.4783;0;Bottom;Copper Fill198
699;;;81.0641;-66.599;0;Bottom;Copper Fill352
700;;SO16 [SMD];9.4838;-19.7127;90;Top;IC6
701;;;53.2384;-65.9767;0;Bottom;Copper Fill405
702;;;60.4393;-22.4284;0;Bottom;Copper Fill442
703;;;86.614;-25.7939;0;Bottom;Copper Fill321
704;;;50.7746;-9.9443;0;Bottom;Copper Fill135
705;;;88.4936;-55.8548;0;Bottom;Copper Fill251
706;;;42.8244;-39.7639;0;Bottom;Copper Fill112
707;;;71.3994;-62.3191;0;Bottom;Copper Fill400
708;;;72.9488;-64.5035;0;Bottom;Copper Fill154
709;;;2.0193;-80.2388;0;Bottom;Copper Fill121
710;1k;0805 [SMD];31.6072;-91.7012;-90;Top;R12
711;;;95.3389;-29.134;0;Bottom;Copper Fill66
712;;;81.0641;-66.599;0;Bottom;Copper Fill102
713;;;79.9846;-73.5078;0;Bottom;Copper Fill6
714;;;87.9602;-45.7202;0;Bottom;Copper Fill17
715;;;65.532;-83.363;0;Bottom;Copper Fill216
716;0.22µF;0805 [SMD, multilayer];57.9597;-72.0163;-90;Top;C30
717;;;70.6596;-29.2263;0;Bottom;Via68
718;;THT;95.1072;-20.9713;0;Bottom;JP2
719;;;22.0345;-91.6688;0;Bottom;Copper Fill464
720;;;49.9872;-50.0128;0;Bottom;Copper Fill302
721;;;1.524;-64.8083;0;Bottom;Copper Fill328
722;;300 mil [THT];66.5322;-89.2592;90;Bottom;D16
723;;;51.054;-18.7835;0;Bottom;Copper Fill81
724;;THT;33.8297;-21.2888;90;Bottom;J142
725;;;34.4646;-9.85888;0;Bottom;Via85
726;;;83.7946;-93.0023;0;Bottom;Copper Fill520
727;;;21.1074;-16.5102;0;Bottom;Copper Fill56
728;1k;0805 [SMD];73.1997;-32.6463;-90;Top;R21
729;;;36.4236;-19.7106;0;Bottom;Copper Fill293
730;;;34.1249;-34.1886;0;Bottom;Copper Fill374
731;;;87.3506;-68.3262;0;Bottom;Copper Fill7
732;;;40.3606;-88.6335;0;Bottom;Copper Fill185
733;;;83.3628;-16.053;0;Bottom;Copper Fill57
734;;;73.8346;-50.1813;0;Bottom;Via104
735;;;97.155;-91.8339;0;Bottom;Copper Fill182
736;;;21.1074;-21.5902;0;Bottom;Copper Fill53
737;;;22.352;-65.7735;0;Bottom;Copper Fill479
738;;;32.3342;-16.5991;0;Bottom;Copper Fill137
739;;;95.8342;-28.6387;0;Bottom;Copper Fill319
740;;THT;56.6897;-92.0913;90;Bottom;J185
741;;;87.4141;-91.6688;0;Bottom;Copper Fill334
742;;;58.4454;-71.0567;0;Bottom;Copper Fill455
743;;;70.2945;-34.2394;0;Bottom;Copper Fill517
744;;;72.1741;-14.3512;0;Bottom;Copper Fill440
745;;;58.674;-18.7835;0;Bottom;Copper Fill144
746;;;22.0345;-93.5484;0;Bottom;Copper Fill463
747;;;72.8345;-91.6688;0;Bottom;Copper Fill200
748;;TO220 [THT];42.0212;-68.2788;90;Bottom;Q7
749;;;30.9372;-65.7735;0;Bottom;Copper Fill175
750;;;2.5146;-80.7087;0;Bottom;Copper Fill123
751;;;59.9313;-13.8178;0;Bottom;Copper Fill408
